last_update,station,city,state,country,latitude,longitude,pollutant_id,min_value,max_value,avg_value
05-09-2026,"Rohta, Agra - UPPCB",Agra,Uttar Pradesh,India,27.106972,78.000111,SO2,,,
05-09-2026,"Royapuram, Chennai - TNPCB",Chennai,Tamil Nadu,India,13.1036,80.2909,CO,48.0,63.0,53.0
05-09-2026,"Royapuram, Chennai - TNPCB",Chennai,Tamil Nadu,India,13.1036,80.2909,NH3,3.0,4.0,4.0
05-09-2026,"Royapuram, Chennai - TNPCB",Chennai,Tamil Nadu,India,13.1036,80.2909,NO2,12.0,16.0,14.0
05-09-2026,"Royapuram, Chennai - TNPCB",Chennai,Tamil Nadu,India,13.1036,80.2909,OZONE,29.0,34.0,31.0
05-09-2026,"Royapuram, Chennai - TNPCB",Chennai,Tamil Nadu,India,13.1036,80.2909,PM10,51.0,69.0,61.0
05-09-2026,"Royapuram, Chennai - TNPCB",Chennai,Tamil Nadu,India,13.1036,80.2909,PM2.5,39.0,53.0,46.0
05-09-2026,"Royapuram, Chennai - TNPCB",Chennai,Tamil Nadu,India,13.1036,80.2909,SO2,4.0,6.0,5.0
05-09-2026,"SAC ISRO Bopal, Ahmedabad - IITM",Ahmedabad,Gujarat,India,23.041137,72.456691,CO,20.0,28.0,25.0
05-09-2026,"SAC ISRO Bopal, Ahmedabad - IITM",Ahmedabad,Gujarat,India,23.041137,72.456691,NH3,,,
05-09-2026,"SAC ISRO Bopal, Ahmedabad - IITM",Ahmedabad,Gujarat,India,23.041137,72.456691,NO2,,,
05-09-2026,"SAC ISRO Bopal, Ahmedabad - IITM",Ahmedabad,Gujarat,India,23.041137,72.456691,OZONE,16.0,27.0,23.0
05-09-2026,"SAC ISRO Bopal, Ahmedabad - IITM",Ahmedabad,Gujarat,India,23.041137,72.456691,PM10,36.0,68.0,50.0
05-09-2026,"SAC ISRO Bopal, Ahmedabad - IITM",Ahmedabad,Gujarat,India,23.041137,72.456691,PM2.5,34.0,61.0,44.0
05-09-2026,"SAC ISRO Bopal, Ahmedabad - IITM",Ahmedabad,Gujarat,India,23.041137,72.456691,SO2,2.0,4.0,3.0
05-09-2026,"SAC ISRO Satellite, Ahmedabad - IITM",Ahmedabad,Gujarat,India,23.023389,72.515201,CO,20.0,49.0,34.0
05-09-2026,"SAC ISRO Satellite, Ahmedabad - IITM",Ahmedabad,Gujarat,India,23.023389,72.515201,NH3,1.0,2.0,1.0
05-09-2026,"SAC ISRO Satellite, Ahmedabad - IITM",Ahmedabad,Gujarat,India,23.023389,72.515201,NO2,17.0,40.0,21.0
05-09-2026,"SAC ISRO Satellite, Ahmedabad - IITM",Ahmedabad,Gujarat,India,23.023389,72.515201,OZONE,2.0,7.0,5.0
05-09-2026,"SAC ISRO Satellite, Ahmedabad - IITM",Ahmedabad,Gujarat,India,23.023389,72.515201,PM10,47.0,95.0,68.0
05-09-2026,"SAC ISRO Satellite, Ahmedabad - IITM",Ahmedabad,Gujarat,India,23.023389,72.515201,PM2.5,29.0,61.0,44.0
05-09-2026,"SAC ISRO Satellite, Ahmedabad - IITM",Ahmedabad,Gujarat,India,23.023389,72.515201,SO2,1.0,6.0,2.0
05-09-2026,"SDM Office_Khagra, Kishanganj - BSPCB",Kishanganj,Bihar,India,26.0881305,87.93840336,CO,35.0,45.0,40.0
05-09-2026,"SDM Office_Khagra, Kishanganj - BSPCB",Kishanganj,Bihar,India,26.0881305,87.93840336,NH3,3.0,3.0,3.0
05-09-2026,"SDM Office_Khagra, Kishanganj - BSPCB",Kishanganj,Bihar,India,26.0881305,87.93840336,NO2,7.0,8.0,7.0
05-09-2026,"SDM Office_Khagra, Kishanganj - BSPCB",Kishanganj,Bihar,India,26.0881305,87.93840336,OZONE,33.0,36.0,34.0
05-09-2026,"SDM Office_Khagra, Kishanganj - BSPCB",Kishanganj,Bihar,India,26.0881305,87.93840336,PM10,33.0,52.0,42.0
05-09-2026,"SDM Office_Khagra, Kishanganj - BSPCB",Kishanganj,Bihar,India,26.0881305,87.93840336,PM2.5,40.0,67.0,52.0
05-09-2026,"SDM Office_Khagra, Kishanganj - BSPCB",Kishanganj,Bihar,India,26.0881305,87.93840336,SO2,5.0,10.0,7.0
05-09-2026,"SFTI Kusdihra, Gaya - BSPCB",Gaya,Bihar,India,24.762518,84.982348,CO,19.0,44.0,28.0
05-09-2026,"SFTI Kusdihra, Gaya - BSPCB",Gaya,Bihar,India,24.762518,84.982348,NH3,6.0,8.0,7.0
05-09-2026,"SFTI Kusdihra, Gaya - BSPCB",Gaya,Bihar,India,24.762518,84.982348,NO2,21.0,28.0,25.0
05-09-2026,"SFTI Kusdihra, Gaya - BSPCB",Gaya,Bihar,India,24.762518,84.982348,OZONE,12.0,25.0,19.0
05-09-2026,"SFTI Kusdihra, Gaya - BSPCB",Gaya,Bihar,India,24.762518,84.982348,PM10,28.0,46.0,38.0
05-09-2026,"SFTI Kusdihra, Gaya - BSPCB",Gaya,Bihar,India,24.762518,84.982348,PM2.5,24.0,41.0,33.0
05-09-2026,"SFTI Kusdihra, Gaya - BSPCB",Gaya,Bihar,India,24.762518,84.982348,SO2,8.0,10.0,9.0
05-09-2026,"SIDCO Kurichi, Coimbatore - TNPCB",Coimbatore,Tamil Nadu,India,10.942451,76.978996,CO,40.0,43.0,42.0
05-09-2026,"SIDCO Kurichi, Coimbatore - TNPCB",Coimbatore,Tamil Nadu,India,10.942451,76.978996,NH3,1.0,1.0,1.0
05-09-2026,"SIDCO Kurichi, Coimbatore - TNPCB",Coimbatore,Tamil Nadu,India,10.942451,76.978996,NO2,22.0,22.0,22.0
05-09-2026,"SIDCO Kurichi, Coimbatore - TNPCB",Coimbatore,Tamil Nadu,India,10.942451,76.978996,OZONE,19.0,20.0,20.0
05-09-2026,"SIDCO Kurichi, Coimbatore - TNPCB",Coimbatore,Tamil Nadu,India,10.942451,76.978996,PM10,17.0,32.0,24.0
05-09-2026,"SIDCO Kurichi, Coimbatore - TNPCB",Coimbatore,Tamil Nadu,India,10.942451,76.978996,PM2.5,,,
05-09-2026,"SIDCO Kurichi, Coimbatore - TNPCB",Coimbatore,Tamil Nadu,India,10.942451,76.978996,SO2,27.0,29.0,28.0
05-09-2026,"SRM University, Modinagar - UPPCB",Modinagar,Uttar Pradesh,India,28.798171,77.540243,CO,16.0,25.0,19.0
05-09-2026,"SRM University, Modinagar - UPPCB",Modinagar,Uttar Pradesh,India,28.798171,77.540243,NH3,,,
05-09-2026,"SRM University, Modinagar - UPPCB",Modinagar,Uttar Pradesh,India,28.798171,77.540243,NO2,,,
05-09-2026,"SRM University, Modinagar - UPPCB",Modinagar,Uttar Pradesh,India,28.798171,77.540243,OZONE,4.0,18.0,8.0
05-09-2026,"SRM University, Modinagar - UPPCB",Modinagar,Uttar Pradesh,India,28.798171,77.540243,PM10,,,
05-09-2026,"SRM University, Modinagar - UPPCB",Modinagar,Uttar Pradesh,India,28.798171,77.540243,PM2.5,,,
05-09-2026,"SRM University, Modinagar - UPPCB",Modinagar,Uttar Pradesh,India,28.798171,77.540243,SO2,,,
05-09-2026,"SVPI Airport Hansol, Ahmedabad - IITM",Ahmedabad,Gujarat,India,23.076793,72.627874,CO,42.0,64.0,46.0
05-09-2026,"SVPI Airport Hansol, Ahmedabad - IITM",Ahmedabad,Gujarat,India,23.076793,72.627874,NH3,2.0,4.0,3.0
05-09-2026,"SVPI Airport Hansol, Ahmedabad - IITM",Ahmedabad,Gujarat,India,23.076793,72.627874,NO2,8.0,42.0,18.0
05-09-2026,"SVPI Airport Hansol, Ahmedabad - IITM",Ahmedabad,Gujarat,India,23.076793,72.627874,OZONE,15.0,29.0,25.0
05-09-2026,"SVPI Airport Hansol, Ahmedabad - IITM",Ahmedabad,Gujarat,India,23.076793,72.627874,PM10,64.0,128.0,97.0
05-09-2026,"SVPI Airport Hansol, Ahmedabad - IITM",Ahmedabad,Gujarat,India,23.076793,72.627874,PM2.5,12.0,56.0,29.0
05-09-2026,"SVPI Airport Hansol, Ahmedabad - IITM",Ahmedabad,Gujarat,India,23.076793,72.627874,SO2,10.0,44.0,20.0
05-09-2026,"SVSPA Campus, Barrackpore - WBPCB",Barrackpore,West Bengal,India,22.7605581,88.3617589,CO,36.0,59.0,45.0
05-09-2026,"SVSPA Campus, Barrackpore - WBPCB",Barrackpore,West Bengal,India,22.7605581,88.3617589,NH3,5.0,8.0,6.0
05-09-2026,"SVSPA Campus, Barrackpore - WBPCB",Barrackpore,West Bengal,India,22.7605581,88.3617589,NO2,9.0,23.0,17.0
05-09-2026,"SVSPA Campus, Barrackpore - WBPCB",Barrackpore,West Bengal,India,22.7605581,88.3617589,OZONE,5.0,16.0,11.0
05-09-2026,"SVSPA Campus, Barrackpore - WBPCB",Barrackpore,West Bengal,India,22.7605581,88.3617589,PM10,49.0,100.0,72.0
05-09-2026,"SVSPA Campus, Barrackpore - WBPCB",Barrackpore,West Bengal,India,22.7605581,88.3617589,PM2.5,39.0,83.0,58.0
05-09-2026,"SVSPA Campus, Barrackpore - WBPCB",Barrackpore,West Bengal,India,22.7605581,88.3617589,SO2,13.0,14.0,13.0
05-09-2026,"Sadanand Nagar, Mehsana - Nexteng Enviro",Mehsana,Gujarat,India,23.59315,72.372792,CO,40.0,42.0,41.0
05-09-2026,"Sadanand Nagar, Mehsana - Nexteng Enviro",Mehsana,Gujarat,India,23.59315,72.372792,NH3,1.0,1.0,1.0
05-09-2026,"Sadanand Nagar, Mehsana - Nexteng Enviro",Mehsana,Gujarat,India,23.59315,72.372792,NO2,3.0,5.0,4.0
05-09-2026,"Sadanand Nagar, Mehsana - Nexteng Enviro",Mehsana,Gujarat,India,23.59315,72.372792,OZONE,10.0,10.0,10.0
05-09-2026,"Sadanand Nagar, Mehsana - Nexteng Enviro",Mehsana,Gujarat,India,23.59315,72.372792,PM10,28.0,85.0,52.0
05-09-2026,"Sadanand Nagar, Mehsana - Nexteng Enviro",Mehsana,Gujarat,India,23.59315,72.372792,PM2.5,17.0,42.0,28.0
05-09-2026,"Sadanand Nagar, Mehsana - Nexteng Enviro",Mehsana,Gujarat,India,23.59315,72.372792,SO2,12.0,15.0,14.0
05-09-2026,"Sadar Bazar, Jaisalmer - RSPCB",Jaisalmer,Rajasthan,India,26.912329,70.909168,CO,17.0,23.0,20.0
05-09-2026,"Sadar Bazar, Jaisalmer - RSPCB",Jaisalmer,Rajasthan,India,26.912329,70.909168,NH3,8.0,14.0,11.0
05-09-2026,"Sadar Bazar, Jaisalmer - RSPCB",Jaisalmer,Rajasthan,India,26.912329,70.909168,NO2,25.0,37.0,31.0
05-09-2026,"Sadar Bazar, Jaisalmer - RSPCB",Jaisalmer,Rajasthan,India,26.912329,70.909168,OZONE,40.0,52.0,45.0
05-09-2026,"Sadar Bazar, Jaisalmer - RSPCB",Jaisalmer,Rajasthan,India,26.912329,70.909168,PM10,26.0,115.0,74.0
05-09-2026,"Sadar Bazar, Jaisalmer - RSPCB",Jaisalmer,Rajasthan,India,26.912329,70.909168,PM2.5,10.0,35.0,23.0
05-09-2026,"Sadar Bazar, Jaisalmer - RSPCB",Jaisalmer,Rajasthan,India,26.912329,70.909168,SO2,3.0,9.0,4.0
05-09-2026,"Sahilara, Maihar - KJS Cements",Maihar,Madhya Pradesh,India,24.2613009,80.7231783,CO,25.0,27.0,26.0
05-09-2026,"Sahilara, Maihar - KJS Cements",Maihar,Madhya Pradesh,India,24.2613009,80.7231783,NH3,,,
05-09-2026,"Sahilara, Maihar - KJS Cements",Maihar,Madhya Pradesh,India,24.2613009,80.7231783,NO2,16.0,48.0,27.0
05-09-2026,"Sahilara, Maihar - KJS Cements",Maihar,Madhya Pradesh,India,24.2613009,80.7231783,OZONE,,,
05-09-2026,"Sahilara, Maihar - KJS Cements",Maihar,Madhya Pradesh,India,24.2613009,80.7231783,PM10,59.0,59.0,59.0
05-09-2026,"Sahilara, Maihar - KJS Cements",Maihar,Madhya Pradesh,India,24.2613009,80.7231783,PM2.5,40.0,41.0,41.0
05-09-2026,"Sahilara, Maihar - KJS Cements",Maihar,Madhya Pradesh,India,24.2613009,80.7231783,SO2,11.0,12.0,12.0
05-09-2026,"Sahu Nagar, Sawai Madhopur - RSPCB",Sawai Madhopur,Rajasthan,India,26.031443,76.359327,CO,20.0,58.0,34.0
05-09-2026,"Sahu Nagar, Sawai Madhopur - RSPCB",Sawai Madhopur,Rajasthan,India,26.031443,76.359327,NH3,1.0,13.0,2.0
05-09-2026,"Sahu Nagar, Sawai Madhopur - RSPCB",Sawai Madhopur,Rajasthan,India,26.031443,76.359327,NO2,8.0,43.0,14.0
05-09-2026,"Sahu Nagar, Sawai Madhopur - RSPCB",Sawai Madhopur,Rajasthan,India,26.031443,76.359327,OZONE,24.0,68.0,50.0
05-09-2026,"Sahu Nagar, Sawai Madhopur - RSPCB",Sawai Madhopur,Rajasthan,India,26.031443,76.359327,PM10,27.0,66.0,42.0
05-09-2026,"Sahu Nagar, Sawai Madhopur - RSPCB",Sawai Madhopur,Rajasthan,India,26.031443,76.359327,PM2.5,2.0,47.0,18.0
05-09-2026,"Sahu Nagar, Sawai Madhopur - RSPCB",Sawai Madhopur,Rajasthan,India,26.031443,76.359327,SO2,4.0,10.0,6.0
05-09-2026,"Samanpura, Patna - BSPCB",Patna,Bihar,India,25.596727,85.085624,CO,21.0,23.0,22.0
05-09-2026,"Samanpura, Patna - BSPCB",Patna,Bihar,India,25.596727,85.085624,NH3,4.0,5.0,5.0
05-09-2026,"Samanpura, Patna - BSPCB",Patna,Bihar,India,25.596727,85.085624,NO2,24.0,24.0,24.0
05-09-2026,"Samanpura, Patna - BSPCB",Patna,Bihar,India,25.596727,85.085624,OZONE,22.0,23.0,23.0
05-09-2026,"Samanpura, Patna - BSPCB",Patna,Bihar,India,25.596727,85.085624,PM10,72.0,129.0,110.0
05-09-2026,"Samanpura, Patna - BSPCB",Patna,Bihar,India,25.596727,85.085624,PM2.5,42.0,191.0,128.0
05-09-2026,"Samanpura, Patna - BSPCB",Patna,Bihar,India,25.596727,85.085624,SO2,3.0,3.0,3.0
05-09-2026,"Samrat Ashok Udhyan, Jodhpur - RSPCB",Jodhpur,Rajasthan,India,26.253384,72.976571,CO,9.0,11.0,10.0
05-09-2026,"Samrat Ashok Udhyan, Jodhpur - RSPCB",Jodhpur,Rajasthan,India,26.253384,72.976571,NH3,5.0,6.0,6.0
05-09-2026,"Samrat Ashok Udhyan, Jodhpur - RSPCB",Jodhpur,Rajasthan,India,26.253384,72.976571,NO2,1.0,7.0,3.0
05-09-2026,"Samrat Ashok Udhyan, Jodhpur - RSPCB",Jodhpur,Rajasthan,India,26.253384,72.976571,OZONE,30.0,33.0,32.0
05-09-2026,"Samrat Ashok Udhyan, Jodhpur - RSPCB",Jodhpur,Rajasthan,India,26.253384,72.976571,PM10,36.0,84.0,56.0
05-09-2026,"Samrat Ashok Udhyan, Jodhpur - RSPCB",Jodhpur,Rajasthan,India,26.253384,72.976571,PM2.5,12.0,30.0,22.0
05-09-2026,"Samrat Ashok Udhyan, Jodhpur - RSPCB",Jodhpur,Rajasthan,India,26.253384,72.976571,SO2,,,
05-09-2026,"Sanathnagar, Hyderabad - TSPCB",Hyderabad,Telangana,India,17.4559458,78.4332152,CO,33.0,109.0,63.0
05-09-2026,"Sanathnagar, Hyderabad - TSPCB",Hyderabad,Telangana,India,17.4559458,78.4332152,NH3,,,
05-09-2026,"Sanathnagar, Hyderabad - TSPCB",Hyderabad,Telangana,India,17.4559458,78.4332152,NO2,,,
05-09-2026,"Sanathnagar, Hyderabad - TSPCB",Hyderabad,Telangana,India,17.4559458,78.4332152,OZONE,13.0,15.0,14.0
05-09-2026,"Sanathnagar, Hyderabad - TSPCB",Hyderabad,Telangana,India,17.4559458,78.4332152,PM10,,,
05-09-2026,"Sanathnagar, Hyderabad - TSPCB",Hyderabad,Telangana,India,17.4559458,78.4332152,PM2.5,,,
05-09-2026,"Sanathnagar, Hyderabad - TSPCB",Hyderabad,Telangana,India,17.4559458,78.4332152,SO2,,,
05-09-2026,"Sanjay Nagar, Ghaziabad - UPPCB",Ghaziabad,Uttar Pradesh,India,28.685382,77.453839,CO,25.0,40.0,31.0
05-09-2026,"Sanjay Nagar, Ghaziabad - UPPCB",Ghaziabad,Uttar Pradesh,India,28.685382,77.453839,NH3,6.0,35.0,11.0
05-09-2026,"Sanjay Nagar, Ghaziabad - UPPCB",Ghaziabad,Uttar Pradesh,India,28.685382,77.453839,NO2,8.0,60.0,22.0
05-09-2026,"Sanjay Nagar, Ghaziabad - UPPCB",Ghaziabad,Uttar Pradesh,India,28.685382,77.453839,OZONE,11.0,35.0,18.0
05-09-2026,"Sanjay Nagar, Ghaziabad - UPPCB",Ghaziabad,Uttar Pradesh,India,28.685382,77.453839,PM10,12.0,47.0,29.0
05-09-2026,"Sanjay Nagar, Ghaziabad - UPPCB",Ghaziabad,Uttar Pradesh,India,28.685382,77.453839,PM2.5,2.0,45.0,18.0
05-09-2026,"Sanjay Nagar, Ghaziabad - UPPCB",Ghaziabad,Uttar Pradesh,India,28.685382,77.453839,SO2,5.0,12.0,9.0
05-09-2026,"Sanjay Palace, Agra - UPPCB",Agra,Uttar Pradesh,India,27.19865833,78.00598056,CO,32.0,35.0,33.0
05-09-2026,"Sanjay Palace, Agra - UPPCB",Agra,Uttar Pradesh,India,27.19865833,78.00598056,NH3,,,
05-09-2026,"Sanjay Palace, Agra - UPPCB",Agra,Uttar Pradesh,India,27.19865833,78.00598056,NO2,12.0,16.0,13.0
05-09-2026,"Sanjay Palace, Agra - UPPCB",Agra,Uttar Pradesh,India,27.19865833,78.00598056,OZONE,5.0,7.0,6.0
05-09-2026,"Sanjay Palace, Agra - UPPCB",Agra,Uttar Pradesh,India,27.19865833,78.00598056,PM10,15.0,82.0,49.0
05-09-2026,"Sanjay Palace, Agra - UPPCB",Agra,Uttar Pradesh,India,27.19865833,78.00598056,PM2.5,2.0,52.0,22.0
05-09-2026,"Sanjay Palace, Agra - UPPCB",Agra,Uttar Pradesh,India,27.19865833,78.00598056,SO2,17.0,18.0,18.0
05-09-2026,"Sanpada, Navi Mumbai - MPCB",Navi Mumbai,Maharashtra,India,19.0575752,73.0151367,CO,6.0,33.0,15.0
05-09-2026,"Sanpada, Navi Mumbai - MPCB",Navi Mumbai,Maharashtra,India,19.0575752,73.0151367,NH3,1.0,15.0,5.0
05-09-2026,"Sanpada, Navi Mumbai - MPCB",Navi Mumbai,Maharashtra,India,19.0575752,73.0151367,NO2,3.0,17.0,9.0
05-09-2026,"Sanpada, Navi Mumbai - MPCB",Navi Mumbai,Maharashtra,India,19.0575752,73.0151367,OZONE,1.0,4.0,3.0
05-09-2026,"Sanpada, Navi Mumbai - MPCB",Navi Mumbai,Maharashtra,India,19.0575752,73.0151367,PM10,22.0,58.0,36.0
05-09-2026,"Sanpada, Navi Mumbai - MPCB",Navi Mumbai,Maharashtra,India,19.0575752,73.0151367,PM2.5,9.0,36.0,22.0
05-09-2026,"Sanpada, Navi Mumbai - MPCB",Navi Mumbai,Maharashtra,India,19.0575752,73.0151367,SO2,8.0,10.0,8.0
05-09-2026,"Sardar Patel Inter College, Baghpat - UPPCB",Baghpat,Uttar Pradesh,India,28.964949,77.278761,CO,13.0,30.0,20.0
05-09-2026,"Sardar Patel Inter College, Baghpat - UPPCB",Baghpat,Uttar Pradesh,India,28.964949,77.278761,NH3,1.0,3.0,2.0
05-09-2026,"Sardar Patel Inter College, Baghpat - UPPCB",Baghpat,Uttar Pradesh,India,28.964949,77.278761,NO2,9.0,26.0,14.0
05-09-2026,"Sardar Patel Inter College, Baghpat - UPPCB",Baghpat,Uttar Pradesh,India,28.964949,77.278761,OZONE,26.0,36.0,31.0
05-09-2026,"Sardar Patel Inter College, Baghpat - UPPCB",Baghpat,Uttar Pradesh,India,28.964949,77.278761,PM10,12.0,81.0,34.0
05-09-2026,"Sardar Patel Inter College, Baghpat - UPPCB",Baghpat,Uttar Pradesh,India,28.964949,77.278761,PM2.5,5.0,37.0,15.0
05-09-2026,"Sardar Patel Inter College, Baghpat - UPPCB",Baghpat,Uttar Pradesh,India,28.964949,77.278761,SO2,5.0,19.0,11.0
05-09-2026,"Sardar Patel Nagar, Dhanbad - JSPCB",Dhanbad,Jharkhand,India,23.80569,86.44268,CO,8.0,8.0,8.0
05-09-2026,"Sardar Patel Nagar, Dhanbad - JSPCB",Dhanbad,Jharkhand,India,23.80569,86.44268,NH3,,,
05-09-2026,"Sardar Patel Nagar, Dhanbad - JSPCB",Dhanbad,Jharkhand,India,23.80569,86.44268,NO2,96.0,128.0,102.0
05-09-2026,"Sardar Patel Nagar, Dhanbad - JSPCB",Dhanbad,Jharkhand,India,23.80569,86.44268,OZONE,16.0,30.0,24.0
05-09-2026,"Sardar Patel Nagar, Dhanbad - JSPCB",Dhanbad,Jharkhand,India,23.80569,86.44268,PM10,,,
05-09-2026,"Sardar Patel Nagar, Dhanbad - JSPCB",Dhanbad,Jharkhand,India,23.80569,86.44268,PM2.5,,,
05-09-2026,"Sardar Patel Nagar, Dhanbad - JSPCB",Dhanbad,Jharkhand,India,23.80569,86.44268,SO2,,,
05-09-2026,"Satyawati Vihar, Karauli - RSPCB",Karauli,Rajasthan,India,26.506177,77.025989,CO,19.0,32.0,25.0
05-09-2026,"Satyawati Vihar, Karauli - RSPCB",Karauli,Rajasthan,India,26.506177,77.025989,NH3,5.0,11.0,8.0
05-09-2026,"Satyawati Vihar, Karauli - RSPCB",Karauli,Rajasthan,India,26.506177,77.025989,NO2,24.0,47.0,38.0
05-09-2026,"Satyawati Vihar, Karauli - RSPCB",Karauli,Rajasthan,India,26.506177,77.025989,OZONE,9.0,11.0,10.0
05-09-2026,"Satyawati Vihar, Karauli - RSPCB",Karauli,Rajasthan,India,26.506177,77.025989,PM10,5.0,35.0,14.0
05-09-2026,"Satyawati Vihar, Karauli - RSPCB",Karauli,Rajasthan,India,26.506177,77.025989,PM2.5,3.0,19.0,8.0
05-09-2026,"Satyawati Vihar, Karauli - RSPCB",Karauli,Rajasthan,India,26.506177,77.025989,SO2,3.0,8.0,5.0
05-09-2026,"Savitribai Phule Pune University, Pune - MPCB",Pune,Maharashtra,India,18.547056,73.826908,CO,30.0,34.0,32.0
05-09-2026,"Savitribai Phule Pune University, Pune - MPCB",Pune,Maharashtra,India,18.547056,73.826908,NH3,2.0,5.0,3.0
05-09-2026,"Savitribai Phule Pune University, Pune - MPCB",Pune,Maharashtra,India,18.547056,73.826908,NO2,1.0,11.0,8.0
05-09-2026,"Savitribai Phule Pune University, Pune - MPCB",Pune,Maharashtra,India,18.547056,73.826908,OZONE,11.0,20.0,17.0
05-09-2026,"Savitribai Phule Pune University, Pune - MPCB",Pune,Maharashtra,India,18.547056,73.826908,PM10,30.0,51.0,39.0
05-09-2026,"Savitribai Phule Pune University, Pune - MPCB",Pune,Maharashtra,India,18.547056,73.826908,PM2.5,10.0,24.0,17.0
05-09-2026,"Savitribai Phule Pune University, Pune - MPCB",Pune,Maharashtra,India,18.547056,73.826908,SO2,4.0,5.0,4.0
05-09-2026,"Savta Mali Nagar, Pimpri-Chinchwad - IITM",Pimpri-Chinchwad,Maharashtra,India,18.614767,73.799516,CO,49.0,63.0,57.0
05-09-2026,"Savta Mali Nagar, Pimpri-Chinchwad - IITM",Pimpri-Chinchwad,Maharashtra,India,18.614767,73.799516,NH3,,,
05-09-2026,"Savta Mali Nagar, Pimpri-Chinchwad - IITM",Pimpri-Chinchwad,Maharashtra,India,18.614767,73.799516,NO2,20.0,43.0,26.0
05-09-2026,"Savta Mali Nagar, Pimpri-Chinchwad - IITM",Pimpri-Chinchwad,Maharashtra,India,18.614767,73.799516,OZONE,2.0,18.0,10.0
05-09-2026,"Savta Mali Nagar, Pimpri-Chinchwad - IITM",Pimpri-Chinchwad,Maharashtra,India,18.614767,73.799516,PM10,26.0,79.0,46.0
05-09-2026,"Savta Mali Nagar, Pimpri-Chinchwad - IITM",Pimpri-Chinchwad,Maharashtra,India,18.614767,73.799516,PM2.5,15.0,50.0,28.0
05-09-2026,"Savta Mali Nagar, Pimpri-Chinchwad - IITM",Pimpri-Chinchwad,Maharashtra,India,18.614767,73.799516,SO2,,,
05-09-2026,"Sawe Wadi, Latur - MPCB",Latur,Maharashtra,India,18.39963,76.57452,CO,6.0,20.0,11.0
05-09-2026,"Sawe Wadi, Latur - MPCB",Latur,Maharashtra,India,18.39963,76.57452,NH3,1.0,4.0,2.0
05-09-2026,"Sawe Wadi, Latur - MPCB",Latur,Maharashtra,India,18.39963,76.57452,NO2,5.0,14.0,8.0
05-09-2026,"Sawe Wadi, Latur - MPCB",Latur,Maharashtra,India,18.39963,76.57452,OZONE,16.0,32.0,26.0
05-09-2026,"Sawe Wadi, Latur - MPCB",Latur,Maharashtra,India,18.39963,76.57452,PM10,24.0,51.0,34.0
05-09-2026,"Sawe Wadi, Latur - MPCB",Latur,Maharashtra,India,18.39963,76.57452,PM2.5,12.0,43.0,22.0
05-09-2026,"Sawe Wadi, Latur - MPCB",Latur,Maharashtra,India,18.39963,76.57452,SO2,4.0,6.0,5.0
05-09-2026,"Science Center, Surat - SMC",Surat,Gujarat,India,21.170046,72.795405,CO,38.0,43.0,40.0
05-09-2026,"Science Center, Surat - SMC",Surat,Gujarat,India,21.170046,72.795405,NH3,,,
05-09-2026,"Science Center, Surat - SMC",Surat,Gujarat,India,21.170046,72.795405,NO2,3.0,11.0,6.0
05-09-2026,"Science Center, Surat - SMC",Surat,Gujarat,India,21.170046,72.795405,OZONE,,,
05-09-2026,"Science Center, Surat - SMC",Surat,Gujarat,India,21.170046,72.795405,PM10,22.0,63.0,35.0
05-09-2026,"Science Center, Surat - SMC",Surat,Gujarat,India,21.170046,72.795405,PM2.5,9.0,64.0,35.0
05-09-2026,"Science Center, Surat - SMC",Surat,Gujarat,India,21.170046,72.795405,SO2,15.0,17.0,16.0
05-09-2026,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,India,16.5150833,80.5181667,CO,11.0,22.0,15.0
05-09-2026,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,India,16.5150833,80.5181667,NH3,4.0,8.0,6.0
05-09-2026,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,India,16.5150833,80.5181667,NO2,12.0,53.0,26.0
05-09-2026,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,India,16.5150833,80.5181667,OZONE,35.0,62.0,49.0
05-09-2026,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,India,16.5150833,80.5181667,PM10,23.0,108.0,59.0
05-09-2026,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,India,16.5150833,80.5181667,PM2.5,20.0,47.0,31.0
05-09-2026,"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,India,16.5150833,80.5181667,SO2,1.0,18.0,5.0
05-09-2026,"Sector - 125, Noida - UPPCB",Noida,Uttar Pradesh,India,28.5447608,77.3231257,CO,19.0,42.0,29.0
05-09-2026,"Sector - 125, Noida - UPPCB",Noida,Uttar Pradesh,India,28.5447608,77.3231257,NH3,3.0,3.0,3.0
05-09-2026,"Sector - 125, Noida - UPPCB",Noida,Uttar Pradesh,India,28.5447608,77.3231257,NO2,16.0,18.0,17.0
05-09-2026,"Sector - 125, Noida - UPPCB",Noida,Uttar Pradesh,India,28.5447608,77.3231257,OZONE,13.0,14.0,14.0
05-09-2026,"Sector - 125, Noida - UPPCB",Noida,Uttar Pradesh,India,28.5447608,77.3231257,PM10,19.0,72.0,40.0
05-09-2026,"Sector - 125, Noida - UPPCB",Noida,Uttar Pradesh,India,28.5447608,77.3231257,PM2.5,3.0,67.0,25.0
