country,state,city,station,last_update,latitude,longitude,pollutant_id,min_value,max_value,avg_value,collection_time
India,Uttar Pradesh,Noida,"Sector-116, Noida - UPPCB",13-09-2026 11:00:00,28.56923,77.393848,PM10,86.0,188.0,128.0,2026-09-13 06:29:30
India,Uttar Pradesh,Noida,"Sector - 62, Noida - IITM",13-09-2026 11:00:00,28.6245479,77.3577104,PM10,32.0,109.0,71.0,2026-09-13 06:29:30
India,Uttar Pradesh,Noida,"Sector - 62, Noida - IITM",13-09-2026 11:00:00,28.6245479,77.3577104,OZONE,16.0,19.0,17.0,2026-09-13 06:29:30
India,Uttar Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB",13-09-2026 11:00:00,25.44919916,81.82735986,SO2,17.0,33.0,30.0,2026-09-13 06:29:30
India,Uttar Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB",13-09-2026 11:00:00,25.494,81.863,PM2.5,15.0,24.0,18.0,2026-09-13 06:29:30
India,Uttar Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB",13-09-2026 11:00:00,25.425602,81.917152,PM10,19.0,54.0,34.0,2026-09-13 06:29:30
India,Uttar Pradesh,Raebareli," Indira Nagar, Raebareli - NTPC Unchahar",13-09-2026 11:00:00,26.207781,81.245571,PM2.5,28.0,45.0,37.0,2026-09-13 06:29:30
India,Uttar Pradesh,Raebareli," Indira Nagar, Raebareli - NTPC Unchahar",13-09-2026 11:00:00,26.207781,81.245571,PM10,61.0,97.0,81.0,2026-09-13 06:29:30
India,Uttar Pradesh,Raebareli," Indira Nagar, Raebareli - NTPC Unchahar",13-09-2026 11:00:00,26.207781,81.245571,NO2,17.0,34.0,24.0,2026-09-13 06:29:30
India,Uttar Pradesh,Raebareli," Indira Nagar, Raebareli - NTPC Unchahar",13-09-2026 11:00:00,26.207781,81.245571,OZONE,7.0,25.0,13.0,2026-09-13 06:29:30
India,Uttar Pradesh,Raebareli,"Anand Nagar, Raebareli - UPPCB",13-09-2026 11:00:00,26.219512,81.237648,NH3,,,,2026-09-13 06:29:30
India,Uttar Pradesh,Raebareli,"Anand Nagar, Raebareli - UPPCB",13-09-2026 11:00:00,26.219512,81.237648,OZONE,44.0,69.0,51.0,2026-09-13 06:29:30
India,Uttar Pradesh,Shamli,"New Tehsil, Shamli - UPPCB",13-09-2026 11:00:00,29.4603683,77.3410291,PM2.5,6.0,58.0,27.0,2026-09-13 06:29:30
India,Uttar Pradesh,Shamli,"New Tehsil, Shamli - UPPCB",13-09-2026 11:00:00,29.4603683,77.3410291,PM10,8.0,81.0,38.0,2026-09-13 06:29:30
India,Uttar Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB",13-09-2026 11:00:00,28.964949,77.278761,CO,37.0,100.0,49.0,2026-09-13 06:29:30
India,Uttar Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB",13-09-2026 11:00:00,28.38910936,79.42963708,NO2,9.0,10.0,9.0,2026-09-13 06:29:30
India,Uttar Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB",13-09-2026 11:00:00,28.38910936,79.42963708,OZONE,,,,2026-09-13 06:29:30
India,Uttar Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB",13-09-2026 11:00:00,28.406963,77.849831,PM10,40.0,88.0,59.0,2026-09-13 06:29:30
India,Uttar Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB",13-09-2026 11:00:00,28.406963,77.849831,NO2,5.0,23.0,11.0,2026-09-13 06:29:30
India,Uttar Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB",13-09-2026 11:00:00,28.406963,77.849831,NH3,6.0,11.0,9.0,2026-09-13 06:29:30
India,Uttar Pradesh,Fatehpur Sikri,"Dadupura, Fatehpur Sikri - UPPCB",13-09-2026 11:00:00,27.097694,77.671335,NH3,2.0,2.0,2.0,2026-09-13 06:29:30
India,Uttar Pradesh,Fatehpur Sikri,"Dadupura, Fatehpur Sikri - UPPCB",13-09-2026 11:00:00,27.097694,77.671335,CO,11.0,14.0,13.0,2026-09-13 06:29:30
India,Uttar Pradesh,Fatehpur Sikri,"Dadupura, Fatehpur Sikri - UPPCB",13-09-2026 11:00:00,27.097694,77.671335,OZONE,13.0,31.0,19.0,2026-09-13 06:29:30
India,Uttar Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB",13-09-2026 11:00:00,27.168897,78.37696,PM10,,,,2026-09-13 06:29:30
India,Uttar Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB",13-09-2026 11:00:00,27.168897,78.37696,NO2,17.0,17.0,17.0,2026-09-13 06:29:30
India,Uttar Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB",13-09-2026 11:00:00,27.1594,78.3953,PM10,30.0,51.0,41.0,2026-09-13 06:29:30
India,Uttar Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB",13-09-2026 11:00:00,27.1594,78.3953,NO2,15.0,15.0,15.0,2026-09-13 06:29:30
India,Uttar Pradesh,Gajraula,"Rajanpur, Gajraula - UPPCB",13-09-2026 11:00:00,28.829109,78.248796,PM10,40.0,89.0,64.0,2026-09-13 06:29:30
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB",13-09-2026 11:00:00,23.8175497,91.2726974,OZONE,1.0,3.0,2.0,2026-09-13 06:29:30
India,Uttar Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB",13-09-2026 11:00:00,27.169338,78.03582,NH3,1.0,1.0,1.0,2026-09-13 06:29:30
India,Uttar Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB",13-09-2026 11:00:00,27.169338,78.03582,SO2,69.0,82.0,74.0,2026-09-13 06:29:30
India,Uttar Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB",13-09-2026 11:00:00,27.169338,78.03582,OZONE,2.0,2.0,2.0,2026-09-13 06:29:30
India,Uttar Pradesh,Agra,"Manoharpur, Agra - UPPCB",13-09-2026 11:00:00,27.23711,78.01936,PM10,60.0,85.0,73.0,2026-09-13 06:29:30
India,Uttar Pradesh,Agra,"Manoharpur, Agra - UPPCB",13-09-2026 11:00:00,27.23711,78.01936,NO2,31.0,31.0,31.0,2026-09-13 06:29:30
India,Uttar Pradesh,Agra,"Manoharpur, Agra - UPPCB",13-09-2026 11:00:00,27.23711,78.01936,SO2,13.0,15.0,14.0,2026-09-13 06:29:30
India,Uttar Pradesh,Agra,"Sanjay Palace, Agra - UPPCB",13-09-2026 11:00:00,27.19865833,78.00598056,PM2.5,9.0,42.0,27.0,2026-09-13 06:29:30
India,Uttar Pradesh,Agra,"Sanjay Palace, Agra - UPPCB",13-09-2026 11:00:00,27.19865833,78.00598056,PM10,29.0,81.0,49.0,2026-09-13 06:29:30
India,Uttar Pradesh,Agra,"Rohta, Agra - UPPCB",13-09-2026 11:00:00,27.106972,78.000111,NO2,16.0,16.0,16.0,2026-09-13 06:29:30
India,Uttar Pradesh,Agra,"Shastripuram, Agra - UPPCB",13-09-2026 11:00:00,27.19862,77.92066,NO2,58.0,59.0,58.0,2026-09-13 06:29:30
India,Uttar Pradesh,Agra,"Shastripuram, Agra - UPPCB",13-09-2026 11:00:00,27.19862,77.92066,NH3,3.0,3.0,3.0,2026-09-13 06:29:30
India,Uttar Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB",13-09-2026 11:00:00,28.964949,77.278761,PM2.5,5.0,49.0,23.0,2026-09-13 06:29:30
India,Uttar Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB",13-09-2026 11:00:00,28.6603346,77.3572563,CO,32.0,41.0,38.0,2026-09-13 06:29:30
India,Uttar Pradesh,Ghaziabad,"Ved Vihar-Loni, Ghaziabad - UPPCB",13-09-2026 11:00:00,28.739153,77.273668,PM10,53.0,172.0,92.0,2026-09-13 06:29:30
India,Uttar Pradesh,Ghaziabad,"Wave City, Ghaziabad - UPPCB",13-09-2026 11:00:00,28.646675,77.489049,NO2,15.0,20.0,16.0,2026-09-13 06:29:30
India,Uttar Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB",13-09-2026 11:00:00,28.646233,77.358075,NO2,16.0,39.0,29.0,2026-09-13 06:29:30
India,Uttar Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB",13-09-2026 11:00:00,28.757294,77.278792,OZONE,14.0,19.0,18.0,2026-09-13 06:29:30
India,Uttar Pradesh,Ghaziabad,"Govindpuram, Ghaziabad - UPPCB",13-09-2026 11:00:00,28.694528,77.494705,PM2.5,8.0,50.0,23.0,2026-09-13 06:29:30
India,Uttar Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB",13-09-2026 11:00:00,26.730136,83.433859,PM10,,,,2026-09-13 06:29:30
India,Uttar Pradesh,Greater Noida,"Knowledge Park - V, Greater Noida - UPPCB",13-09-2026 11:00:00,28.557054,77.453663,NO2,18.0,57.0,36.0,2026-09-13 06:29:30
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB",13-09-2026 11:00:00,17.5184,78.278777,CO,6.0,31.0,22.0,2026-09-13 06:29:30
India,Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB",13-09-2026 11:00:00,17.4559458,78.4332152,CO,34.0,49.0,40.0,2026-09-13 06:29:30
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",13-09-2026 11:00:00,17.460103,78.334361,NH3,1.0,2.0,1.0,2026-09-13 06:29:30
India,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",13-09-2026 11:00:00,17.518,78.383,CO,,,,2026-09-13 06:29:30
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB",13-09-2026 11:00:00,17.585705,78.126199,NO2,12.0,13.0,13.0,2026-09-13 06:29:30
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB",13-09-2026 11:00:00,17.585705,78.126199,NH3,3.0,4.0,4.0,2026-09-13 06:29:30
India,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",13-09-2026 11:00:00,17.429398,78.569354,PM10,56.0,72.0,69.0,2026-09-13 06:29:30
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",13-09-2026 11:00:00,17.37206,78.50864,SO2,6.0,13.0,8.0,2026-09-13 06:29:30
India,Uttar Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB",13-09-2026 11:00:00,28.999264,77.7590354,PM10,31.0,86.0,54.0,2026-09-13 06:29:30
India,Uttar Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB",13-09-2026 11:00:00,28.999264,77.7590354,NH3,6.0,9.0,7.0,2026-09-13 06:29:30
India,Uttar Pradesh,Meerut,"MIET College, Meerut - UPPCB",13-09-2026 11:00:00,28.972677,77.641018,NO2,25.0,54.0,36.0,2026-09-13 06:29:30
India,Uttar Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB",13-09-2026 11:00:00,29.06351,77.709723,CO,35.0,56.0,46.0,2026-09-13 06:29:30
India,Uttar Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB",13-09-2026 11:00:00,28.88528,78.7388,NO2,23.0,24.0,23.0,2026-09-13 06:29:30
India,Uttar Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB",13-09-2026 11:00:00,28.856664,78.772638,NH3,6.0,6.0,6.0,2026-09-13 06:29:30
India,Uttar Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB",13-09-2026 11:00:00,28.840739,78.697531,NH3,5.0,6.0,6.0,2026-09-13 06:29:30
India,Uttar Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB",13-09-2026 11:00:00,28.840739,78.697531,SO2,10.0,18.0,13.0,2026-09-13 06:29:30
India,Uttar Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB",13-09-2026 11:00:00,28.849399,78.742362,NH3,4.0,4.0,4.0,2026-09-13 06:29:30
India,Uttar Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB",13-09-2026 11:00:00,28.849399,78.742362,SO2,36.0,59.0,44.0,2026-09-13 06:29:30
India,Uttar Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB",13-09-2026 11:00:00,28.802625,78.753728,NH3,5.0,6.0,5.0,2026-09-13 06:29:30
India,Uttar Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB",13-09-2026 11:00:00,28.802625,78.753728,CO,39.0,48.0,43.0,2026-09-13 06:29:30
India,Uttar Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB",13-09-2026 11:00:00,28.83526,78.7446,CO,11.0,23.0,14.0,2026-09-13 06:29:30
India,Uttar Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB",13-09-2026 11:00:00,29.4723508,77.7194031,NH3,1.0,5.0,3.0,2026-09-13 06:29:30
India,Uttar Pradesh,Noida,"Sector - 125, Noida - UPPCB",13-09-2026 11:00:00,28.5447608,77.3231257,NO2,16.0,17.0,16.0,2026-09-13 06:29:30
India,Uttar Pradesh,Noida,"Sector - 125, Noida - UPPCB",13-09-2026 11:00:00,28.5447608,77.3231257,NH3,3.0,3.0,3.0,2026-09-13 06:29:30
India,Uttar Pradesh,Noida,"Sector - 125, Noida - UPPCB",13-09-2026 11:00:00,28.5447608,77.3231257,CO,1.0,4.0,3.0,2026-09-13 06:29:30
India,Uttar Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB",13-09-2026 11:00:00,28.725645,77.749675,NO2,,,,2026-09-13 06:29:30
India,Uttar Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB",13-09-2026 11:00:00,25.4547,78.6039,NO2,6.0,6.0,6.0,2026-09-13 06:29:30
India,Uttar Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB",13-09-2026 11:00:00,25.4547,78.6039,SO2,22.0,32.0,25.0,2026-09-13 06:29:30
India,Uttar Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB",13-09-2026 11:00:00,26.509954,80.249612,NO2,31.0,32.0,32.0,2026-09-13 06:29:30
India,Uttar Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB",13-09-2026 11:00:00,26.509954,80.249612,OZONE,20.0,21.0,21.0,2026-09-13 06:29:30
India,Uttar Pradesh,Khora,"Prashant Garden, Khora - UPPCB",13-09-2026 11:00:00,28.61119,77.34206,PM2.5,58.0,156.0,99.0,2026-09-13 06:29:30
India,Uttar Pradesh,Shamli,"New Tehsil, Shamli - UPPCB",13-09-2026 11:00:00,29.4603683,77.3410291,SO2,1.0,3.0,2.0,2026-09-13 06:29:30
India,Uttar Pradesh,Varanasi,"Maldahiya, Varanasi - UPPCB",13-09-2026 11:00:00,25.32393,82.99687,CO,10.0,13.0,11.0,2026-09-13 06:29:30
India,Uttar Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB",13-09-2026 11:00:00,25.262326,82.995408,NH3,0.0,0.0,0.0,2026-09-13 06:29:30
India,Uttar Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB",13-09-2026 11:00:00,27.571409,77.655757,NH3,8.0,8.0,8.0,2026-09-13 06:29:30
India,Uttar Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB",13-09-2026 11:00:00,27.571409,77.655757,SO2,10.0,12.0,11.0,2026-09-13 06:29:30
India,Uttar Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB",13-09-2026 11:00:00,27.571409,77.655757,CO,7.0,8.0,8.0,2026-09-13 06:29:30
India,Uttar Pradesh,Vrindavan," Chhatikara, Vrindavan - UPPCB",13-09-2026 11:00:00,27.57194,77.62346,NH3,3.0,7.0,4.0,2026-09-13 06:29:30
India,Uttar Pradesh,Vrindavan," Chhatikara, Vrindavan - UPPCB",13-09-2026 11:00:00,27.57194,77.62346,CO,137.0,138.0,138.0,2026-09-13 06:29:30
India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB",13-09-2026 11:00:00,30.269444,78.044167,PM2.5,,,,2026-09-13 06:29:30
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB",13-09-2026 11:00:00,29.2124114,78.9611753,NH3,,,,2026-09-13 06:29:30
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB",13-09-2026 11:00:00,29.2124114,78.9611753,OZONE,,,,2026-09-13 06:29:30
India,West Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB",13-09-2026 11:00:00,23.685297,86.945968,NH3,2.0,4.0,3.0,2026-09-13 06:29:30
India,West Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB",13-09-2026 11:00:00,23.616515,87.119133,PM2.5,10.0,47.0,22.0,2026-09-13 06:29:30
India,West Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB",13-09-2026 11:00:00,23.697936,86.944395,NO2,8.0,20.0,12.0,2026-09-13 06:29:30
India,West Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB",13-09-2026 11:00:00,23.618183,87.105718,SO2,6.0,7.0,7.0,2026-09-13 06:29:30
India,West Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB",13-09-2026 11:00:00,23.618183,87.105718,OZONE,8.0,10.0,9.0,2026-09-13 06:29:30
India,West Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB",13-09-2026 11:00:00,22.7605581,88.3617589,PM2.5,20.0,46.0,35.0,2026-09-13 06:29:30
India,West Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB",13-09-2026 11:00:00,22.7605581,88.3617589,PM10,26.0,68.0,48.0,2026-09-13 06:29:30
India,West Bengal,Durgapur,"Womens College_City Center, Durgapur - WBPCB",13-09-2026 11:00:00,23.549395,87.300496,NH3,1.0,5.0,3.0,2026-09-13 06:29:30
India,West Bengal,Durgapur,"Womens College_City Center, Durgapur - WBPCB",13-09-2026 11:00:00,23.549395,87.300496,OZONE,8.0,16.0,10.0,2026-09-13 06:29:30
India,West Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB",13-09-2026 11:00:00,23.508764,87.35444,OZONE,5.0,6.0,6.0,2026-09-13 06:29:30
India,West Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB",13-09-2026 11:00:00,23.567923,87.306843,PM2.5,1.0,28.0,12.0,2026-09-13 06:29:30
India,West Bengal,Howrah,"Dasnagar, Howrah - WBPCB",13-09-2026 11:00:00,22.6025571,88.3105664,PM2.5,19.0,89.0,65.0,2026-09-13 06:29:30
India,West Bengal,Howrah,"Belur Math, Howrah - WBPCB",13-09-2026 11:00:00,22.629801,88.352017,PM10,30.0,53.0,42.0,2026-09-13 06:29:30
India,West Bengal,Howrah,"Padmapukur, Howrah - WBPCB",13-09-2026 11:00:00,22.5687319,88.2797276,NO2,15.0,54.0,30.0,2026-09-13 06:29:30
India,West Bengal,Howrah,"Padmapukur, Howrah - WBPCB",13-09-2026 11:00:00,22.5687319,88.2797276,SO2,1.0,8.0,5.0,2026-09-13 06:29:30
India,West Bengal,Howrah,"Padmapukur, Howrah - WBPCB",13-09-2026 11:00:00,22.5687319,88.2797276,CO,49.0,56.0,53.0,2026-09-13 06:29:30
India,West Bengal,Howrah,"Botanical Garden, Howrah - WBPCB",13-09-2026 11:00:00,22.554954,88.292568,PM10,18.0,68.0,50.0,2026-09-13 06:29:30
India,West Bengal,Howrah,"Botanical Garden, Howrah - WBPCB",13-09-2026 11:00:00,22.554954,88.292568,NO2,7.0,13.0,9.0,2026-09-13 06:29:30
India,West Bengal,Howrah,"Botanical Garden, Howrah - WBPCB",13-09-2026 11:00:00,22.554954,88.292568,OZONE,16.0,32.0,22.0,2026-09-13 06:29:30
India,West Bengal,Kolkata,"Fort William, Kolkata - WBPCB",13-09-2026 11:00:00,22.55664,88.342674,PM2.5,16.0,203.0,47.0,2026-09-13 06:29:30
India,West Bengal,Kolkata,"Fort William, Kolkata - WBPCB",13-09-2026 11:00:00,22.55664,88.342674,PM10,17.0,140.0,45.0,2026-09-13 06:29:30
India,West Bengal,Kolkata,"Fort William, Kolkata - WBPCB",13-09-2026 11:00:00,22.55664,88.342674,NO2,12.0,26.0,18.0,2026-09-13 06:29:30
India,West Bengal,Kolkata,"Fort William, Kolkata - WBPCB",13-09-2026 11:00:00,22.55664,88.342674,CO,14.0,19.0,16.0,2026-09-13 06:29:30
India,West Bengal,Kolkata,"Fort William, Kolkata - WBPCB",13-09-2026 11:00:00,22.55664,88.342674,OZONE,43.0,65.0,58.0,2026-09-13 06:29:30
India,West Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB",13-09-2026 11:00:00,22.51106,88.35142,PM10,24.0,32.0,28.0,2026-09-13 06:29:30
India,West Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB",13-09-2026 11:00:00,22.627847,88.380669,PM10,42.0,75.0,53.0,2026-09-13 06:29:30
India,West Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB",13-09-2026 11:00:00,22.627847,88.380669,SO2,8.0,10.0,9.0,2026-09-13 06:29:30
India,West Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB",13-09-2026 11:00:00,22.627847,88.380669,OZONE,10.0,46.0,31.0,2026-09-13 06:29:30
India,West Bengal,Kolkata,"Victoria, Kolkata - WBPCB",13-09-2026 11:00:00,22.5448082,88.3403691,SO2,1.0,8.0,4.0,2026-09-13 06:29:30
India,West Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB",13-09-2026 11:00:00,22.58157048,88.41002457,CO,18.0,19.0,18.0,2026-09-13 06:29:30
India,West Bengal,Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB",13-09-2026 11:00:00,26.6879226,88.4152495,NO2,14.0,19.0,17.0,2026-09-13 06:29:30
India,West Bengal,Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB",13-09-2026 11:00:00,26.6879226,88.4152495,NH3,8.0,8.0,8.0,2026-09-13 06:29:30
India,West Bengal,Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB",13-09-2026 11:00:00,26.6879226,88.4152495,CO,17.0,28.0,23.0,2026-09-13 06:29:30
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",14-09-2026 11:00:00,28.73282,77.170633,CO,84.0,96.0,92.0,2026-09-14 06:40:23
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",14-09-2026 11:00:00,28.6811736,77.3025234,CO,10.0,18.0,15.0,2026-09-14 06:40:23
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",14-09-2026 11:00:00,28.531346,77.190156,CO,38.0,46.0,42.0,2026-09-14 06:40:23
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",14-09-2026 11:00:00,28.56789,77.250515,PM2.5,12.0,113.0,50.0,2026-09-14 06:40:23
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",14-09-2026 11:00:00,28.56789,77.250515,NH3,6.0,11.0,8.0,2026-09-14 06:40:23
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",14-09-2026 11:00:00,28.56789,77.250515,CO,53.0,81.0,61.0,2026-09-14 06:40:23
India,Delhi,Delhi,"Patparganj, Delhi - DPCC",14-09-2026 11:00:00,28.623763,77.287209,NH3,7.0,8.0,8.0,2026-09-14 06:40:23
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",14-09-2026 11:00:00,28.58028,77.233829,PM2.5,32.0,87.0,48.0,2026-09-14 06:40:23
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",14-09-2026 11:00:00,28.58028,77.233829,NH3,6.0,7.0,7.0,2026-09-14 06:40:23
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",14-09-2026 11:00:00,28.570173,76.933762,SO2,20.0,26.0,22.0,2026-09-14 06:40:23
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",14-09-2026 11:00:00,28.570173,76.933762,OZONE,11.0,14.0,12.0,2026-09-14 06:40:23
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",14-09-2026 11:00:00,28.674045,77.131023,PM2.5,5.0,143.0,49.0,2026-09-14 06:40:23
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",14-09-2026 11:00:00,28.674045,77.131023,PM10,68.0,160.0,97.0,2026-09-14 06:40:23
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",14-09-2026 11:00:00,28.674045,77.131023,NO2,25.0,45.0,34.0,2026-09-14 06:40:23
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",14-09-2026 11:00:00,28.699793,77.165453,NO2,20.0,36.0,26.0,2026-09-14 06:40:23
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",14-09-2026 11:00:00,28.699793,77.165453,CO,9.0,21.0,15.0,2026-09-14 06:40:23
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",14-09-2026 11:00:00,28.699793,77.165453,OZONE,,,,2026-09-14 06:40:23
India,Delhi,Delhi,"Shadipur, Delhi - CPCB",14-09-2026 11:00:00,28.6514781,77.1473105,NO2,53.0,76.0,63.0,2026-09-14 06:40:23
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",14-09-2026 11:00:00,21.371751,81.664929,NH3,2.0,2.0,2.0,2026-09-14 06:40:23
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",14-09-2026 11:00:00,21.371751,81.664929,OZONE,2.0,4.0,3.0,2026-09-14 06:40:23
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB",14-09-2026 11:00:00,22.06631475,83.33820077,PM2.5,18.0,97.0,45.0,2026-09-14 06:40:23
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB",14-09-2026 11:00:00,22.06631475,83.33820077,NO2,13.0,71.0,40.0,2026-09-14 06:40:23
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB",14-09-2026 11:00:00,22.06631475,83.33820077,NH3,1.0,2.0,2.0,2026-09-14 06:40:23
India,Delhi,Delhi,"Narela, Delhi - DPCC",14-09-2026 11:00:00,28.822836,77.101981,SO2,6.0,11.0,9.0,2026-09-14 06:40:23
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",14-09-2026 11:00:00,28.611281,77.237738,SO2,3.0,18.0,5.0,2026-09-14 06:40:23
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",14-09-2026 11:00:00,28.710508,77.249485,NO2,15.0,40.0,25.0,2026-09-14 06:40:23
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",14-09-2026 11:00:00,28.710508,77.249485,OZONE,11.0,28.0,18.0,2026-09-14 06:40:23
India,Delhi,Delhi,"Bawana, Delhi - DPCC",14-09-2026 11:00:00,28.7762,77.051074,PM10,30.0,101.0,62.0,2026-09-14 06:40:23
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",14-09-2026 11:00:00,28.530785,77.271255,PM10,38.0,123.0,74.0,2026-09-14 06:40:23
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",14-09-2026 11:00:00,28.530785,77.271255,NO2,8.0,27.0,15.0,2026-09-14 06:40:23
India,Delhi,Delhi,"Rohini, Delhi - DPCC",14-09-2026 11:00:00,28.732528,77.11992,NO2,2.0,7.0,4.0,2026-09-14 06:40:23
India,Delhi,Delhi,"Rohini, Delhi - DPCC",14-09-2026 11:00:00,28.732528,77.11992,SO2,9.0,12.0,10.0,2026-09-14 06:40:23
